,Date,professionalism,pbr,activity,indireturn,indistd
191,2015-11-30,41412.334505899715,5.23668,-3.3258767121657152e-06,-9.63,0.0479
192,2015-12-31,24244.11983256672,4.73259,-5.090309725931241e-06,-29.46,0.0847
193,2016-01-31,37428.54362662709,3.51667,-3.01641157439141e-06,3.51,0.058
194,2016-02-29,36506.54108491968,3.63997,-2.0799784826150633e-06,-25.08,0.0559
195,2016-03-31,34055.92743993741,2.72687,1.1991877850948553e-06,-14.53,0.0309
196,2016-04-30,16224.359995066841,2.46781,7.657757722556408e-07,24.57,0.116
197,2016-05-31,72254.7415208424,3.074,-1.3990874491475677e-06,-7.26,0.0963
198,2016-06-30,78965.77345611714,2.51051,-5.669985901739738e-07,-26.13,0.0265
199,2016-07-31,28317.937584634717,1.81032,-2.488406377824532e-06,-11.98,0.0916
200,2016-08-31,45579.354708143925,1.59339,-1.2979069829330243e-05,9.15,0.0726
201,2016-09-30,45434.34524096182,1.38507,-6.675611785081363e-06,7.52,0.0303
202,2016-10-31,14394.487117299417,1.48923,-1.7762605981633023e-06,-17.53,0.027
203,2016-11-30,8116.997933430066,1.2296,-1.8352645954204132e-06,-4.25,0.0244
204,2016-12-31,7224.91998296569,1.15454,-1.1974261472430223e-07,13.61,0.0357
205,2017-01-31,12599.916316382965,2.40117,-1.1641829058698689e-06,9.4,0.0147
206,2017-02-28,8314.901002284352,2.65777,-7.25949825661009e-07,-2.94,0.0196
207,2017-03-31,7650.101376891779,2.5796,-6.4421477490191845e-06,1.17,0.017
208,2017-04-30,5348.964229545853,2.70474,-5.456094471701209e-06,5.2,0.02
209,2017-05-31,9040.882603676013,2.8453,-2.6088742685257783e-06,-3.42,0.0109
210,2017-06-30,4353.835696593528,2.73594,-2.5386219217130594e-06,-10.97,0.0132
211,2017-07-31,4320.725277461797,2.43553,-1.3056196535391615e-06,14.25,0.0162
212,2017-08-31,3783.1532353586313,2.78291,1.1935549436904094e-05,-4.18,0.0157
213,2017-09-30,6816.749233349448,2.5796,7.3219557992598305e-06,-10.3,0.0372
214,2017-10-31,5426.656999904555,2.31389,5.030826797017208e-06,-11.97,0.0308
215,2017-11-30,5309.646998722861,2.05064,-1.4092914680533414e-05,-7.55,0.0312
216,2017-12-31,5087.976970959058,1.75969,-2.890169990983085e-06,-7.97,0.0162
217,2018-01-31,12211.43292522435,1.40431,-1.7164284083515098e-05,-5.52,0.027
218,2018-02-28,8740.206930638979,1.3268,-1.4155015559836952e-05,0.23,0.0187
219,2018-03-31,7789.324841168762,1.32984,-3.104442923680023e-06,38.74,0.0567
220,2018-04-30,52307.37600985235,1.84505,-7.520990192261974e-06,-2.64,0.0652
221,2018-05-31,41968.27947661463,1.79642,-1.1105391493254685e-07,-18.08,0.0303
222,2018-06-30,9264.31836425317,1.52893,-1.2119415278133398e-06,-4.87,0.0252
223,2018-07-31,3981.304609027248,1.45446,3.4872611684645334e-06,-4.91,0.0189
224,2018-08-31,3682.68534674673,1.38303,7.890540641327838e-06,5.69,0.0202
225,2018-09-30,9906.379775537493,1.4955,1.761914503733074e-06,-23.17,0.0255
226,2018-10-31,4985.415394300061,1.14898,1.9047688494631626e-06,2.3,0.0216
227,2018-11-30,3035.955666175251,1.14898,8.66853371692835e-06,-1.47,0.0222
228,2018-12-31,2901.575167744826,1.12314,9.637971947566365e-06,8.39,0.0131
229,2019-01-31,4160.071080493751,1.17099,-8.65841239163724e-06,1.27,0.0304
230,2019-02-28,6697.795854119597,1.16953,-1.6918822451735873e-06,-9.0,0.013
231,2019-03-31,3123.810544228163,1.06427,1.9872456584192276e-06,10.44,0.0297
232,2019-04-30,4354.255647189536,1.17538,1.0548197739591008e-05,-18.91,0.0113
233,2019-05-31,2261.2820806118225,0.95317,-1.3073886418371516e-05,9.94,0.016
234,2019-06-30,2153.601409322838,1.08328,4.7478589524525e-06,-10.8,0.0192
235,2019-07-31,3209.815668108617,0.96633,3.2656416794406187e-06,2.88,0.0266
236,2019-08-31,2028.199488891361,0.99264,1.1539375492411155e-05,6.77,0.0183
237,2019-09-30,1906.5754182692226,1.05989,1.5885161246842008e-05,-9.1,0.0132
238,2019-10-31,1581.7712186742879,0.9634,5.344052417509432e-06,7.76,0.0164
239,2019-11-30,1581.5369454587144,1.0555,1.0677344139384939e-05,-1.66,0.0185
240,2019-12-31,1559.5982433765896,1.03796,3.9425156501015895e-06,-2.11,0.0223
241,2020-01-31,3212.182230416669,0.67287,-5.667900978567473e-06,-6.33,0.0263
242,2020-02-29,3778.1286727474767,0.63027,-2.3442012328772883e-06,-4.76,0.0698
243,2020-03-31,6355.950807181194,0.60026,-1.9771758707479642e-06,35.46,0.0203
244,2020-04-30,7401.625092666269,0.69901,6.902308018569271e-06,30.89,0.0299
245,2020-05-31,12728.738991744309,0.91491,3.95797590872999e-06,-0.85,0.0446
246,2020-06-30,16543.802148092444,0.90717,5.98724131952695e-07,25.51,0.0243
247,2020-07-31,7484.35498966015,1.13856,4.0848755672733226e-07,-2.04,0.0429
248,2020-08-31,15604.848624278093,1.11532,-3.5835391878025777e-06,29.91,0.0329
249,2020-09-30,17735.346242370328,1.39609,-4.2405520458072623e-07,24.41,0.0363
250,2020-10-31,21412.062161191472,1.73688,4.184063318140275e-06,48.83,0.0529
251,2020-11-30,44160.072019631836,2.585,-9.759430471629717e-07,4.49,0.0346
252,2020-12-31,22222.798791915957,2.70117,2.206750007387232e-06,-0.73,0.051
253,2021-01-31,28488.35888696876,0.64451,-2.229696953363003e-06,35.23,0.0299
254,2021-02-28,27930.26810367509,0.89712,6.181940553049961e-06,52.63,0.0642
255,2021-03-31,59149.751375492124,1.36929,-2.410404265112472e-06,39.5,0.0331
256,2021-04-30,29392.24270737254,1.85091,4.617565314977503e-08,22.19,0.0478
257,2021-05-31,48023.68405453349,2.2617,5.525887825668642e-07,-11.58,0.0305
258,2021-06-30,26318.080831039777,2.07283,-1.019505191403041e-06,-8.88,0.025
259,2021-07-31,15098.239943700084,1.88868,-4.9634826480518525e-06,5.0,0.032
260,2021-08-31,12519.69318539649,1.98312,4.304454012997149e-06,-17.8,0.0239
261,2021-09-30,9297.224613020606,1.59121,-9.824767498338183e-07,-27.58,0.0422
262,2021-10-31,16066.016390021367,1.25833,8.92433150394677e-09,-11.44,0.0178
263,2021-11-30,9221.696394141798,1.11432,4.761500220597369e-06,13.98,0.0319
264,2021-12-31,7573.75679734198,1.27014,5.15614080825132e-06,-14.12,0.0243
265,2022-01-31,4399.490289627957,1.03405,-3.179772137527398e-06,31.74,0.0335
266,2022-02-28,19089.36542775291,1.36221,1.6875111390065533e-06,1.04,0.0475
267,2022-03-31,20684.530447805555,1.37638,-3.775341263339226e-08,-2.57,0.0269
268,2022-04-30,7312.869229027896,1.34096,-9.860564558263891e-06,14.26,0.026
269,2022-05-31,9319.431840174102,1.53219,6.320715276248905e-06,-23.0,0.0308
270,2022-06-30,6432.23932546663,1.16154,-1.576923724116633e-05,-1.58,0.0255
271,2022-07-31,3940.295135413195,1.17334,-7.850305555222305e-07,-4.33,0.0246
